inspection_id,dba_name,aka_name,license_num,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,latitude,longitude
1418754,"PRINT & PARCEL, INC.","PRINT & PARCEL, INC.",1817750,,Risk 3 (Low),3058 W BELMONT AVE ,CHICAGO,IL,60618,20141226,Canvass,Out of Business,41.93946087,-87.70515774
1515441,LOU MITCHELL'S,LOU MITCHELL'S,30743,Restaurant,Risk 1 (High),565 W JACKSON BLVD ,CHICAGO,IL,60661,20141226,Complaint Re-Inspection,Pass,41.87790422,-87.64219482
1515442,"CHICAGO'S GRILL FISH, CHICKEN","CHICAGO'S GRILL FISH, CHICKEN",2368860,Restaurant,Risk 2 (Medium),5607 S RACINE AVE ,CHICAGO,IL,60636,20141226,License,Pass,41.79208735,-87.65467512
1515444,CHICAGO'S GRILL FISH & CHICKEN,CHICAGO'S GRILL FISH & CHICKEN,2197169,Restaurant,Risk 2 (Medium),5607 S RACINE AVE ,CHICAGO,IL,60636,20141226,Canvass,Out of Business,41.79208735,-87.65467512
1515446,NIKO'S PRODUCE,NIKO'S PRODUCE,16267,,Risk 3 (Low),2101 N MILWAUKEE AVE ,CHICAGO,IL,60647,20141226,Canvass,Out of Business,41.91952161,-87.69158716
1515447,NIKOS PRODUCE,NIKOS PRODUCE,1616398,,Risk 3 (Low),2101 N MILWAUKEE AVE ,CHICAGO,IL,60647,20141226,Canvass,Out of Business,41.91952161,-87.69158716
1515457,DHAKA FISH AND MEAT MARKET INC.,DHAKA FISH AND MEAT MARKET INC.,2373750,Grocery Store,Risk 2 (Medium),6347 N ROCKWELL ST ,CHICAGO,IL,60659,20141226,License,Pass,41.99722245,-87.6945993
1515458,EJ SUSHI,EJ SUSHI,2114541,Restaurant,Risk 1 (High),131 N CLINTON ,CHICAGO,IL,60661,20141226,Canvass,No Entry,41.88418751,-87.64111967
1515459,UPTOWN DOLLAR & GROCERY,UPTOWN DOLLAR & GROCERY,2113440,Grocery Store,Risk 3 (Low),1025 W WILSON AVE ,CHICAGO,IL,60640,20141226,Canvass,Out of Business,41.96530962,-87.65586541
1515422,LORETO GROCERY,LORETO GROCERY,76774,Grocery Store,Risk 2 (Medium),4600 S FAIRFIELD AVE ,CHICAGO,IL,60632,20141224,Canvass,Pass,41.81000148,-87.69318135
1515423,LAKEVIEW FOOD & LIQUOR,LAKEVIEW FOOD & LIQUOR,7566,,Risk 3 (Low),4612 N BROADWAY ,CHICAGO,IL,60640,20141224,Canvass,Out of Business,41.96572348,-87.65784422
1385840,IN & OUT FOOD MART,IN & OUT FOOD MART,2231989,Grocery Store,Risk 2 (Medium),401 N LARAMIE AVE ,CHICAGO,IL,60644,20141224,Canvass,Fail,41.88786906,-87.75519264
1515424,WHAT'S YOUR CRAVING?,WHAT'S YOUR CRAVING?,1544071,,Risk 3 (Low),4716 N BROADWAY ,CHICAGO,IL,60640,20141224,Canvass,Out of Business,41.967613,-87.6590549
1515428,CLYBOURN MARKET,CLYBOURN MARKET,40522,Grocery Store,Risk 3 (Low),2807 N CLYBOURN AVE ,CHICAGO,IL,60618,20141224,Canvass Re-Inspection,Pass,41.93257918,-87.67832746
1515425,"JAVA BUBBLE TEA HOUSE, LTD.","JAVA BUBBLE TEA HOUSE, LTD.",1768275,,Risk 3 (Low),5108 N BROADWAY ,CHICAGO,IL,60640,20141224,Canvass,Out of Business,41.97485852,-87.65997589
1515426,LAKEVIEW LOUNGE,LAKEVIEW LOUNGE,6988,,Risk 3 (Low),5110 N BROADWAY ,CHICAGO,IL,60640,20141224,Canvass,Out of Business,41.97491158,-87.65997714
1515427,"BROADWAY MINI MART, INC.",BROADWAY MINI MART,2157938,Grocery Store,Risk 3 (Low),5456 N BROADWAY ,CHICAGO,IL,60640,20141224,Canvass,Out of Business,41.98164741,-87.6601621
1515430,SUPER SUB AND GYROS 2 INC.,SUPER SUB AND GYROS 2 INC.,2364283,Restaurant,Risk 2 (Medium),2451 W 63RD ST ,CHICAGO,IL,60629,20141224,License,Pass,41.77911845,-87.68575152
1515429,SHERIDAN PARK FOOD & LIQUOR,SHERIDAN PARK FOOD & LIQUOR,19499,Grocery Store,Risk 3 (Low),1255 W WILSON AVE ,CHICAGO,IL,60640,20141224,Canvass,Pass,41.96522681,-87.66180291
1515431,FRANK'S CHICAGO SHRIMP HOUSE,FRANK'S CHICAGO SHRIMP HOUSE,6414,Restaurant,Risk 2 (Medium),4459 S ARCHER AVE ,CHICAGO,IL,60632,20141224,Canvass,Pass,41.81218105,-87.70712481
1385841,MICHOACANA GOLD,,2349320,Restaurant,Risk 2 (Medium),3234 W 26TH ST ,CHICAGO,IL,60623,20141224,License Re-Inspection,Pass,41.84460992,-87.70631934
1515432,PERUVIAN RESTAURANT,PERUVIAN RESTAURANT,1197716,,Risk 3 (Low),2531 N MILWAUKEE AVE ,CHICAGO,IL,60647,20141224,Canvass,Out of Business,41.92742336,-87.70448423
1515433,"SHIV, INC.","SHIV, INC.",1620012,,Risk 3 (Low),3600 W DIVERSEY AVE ,CHICAGO,IL,60647,20141224,Canvass,Out of Business,41.93201994,-87.71725849
1515434,CENTRAL FOOD MART,CENTRAL FOOD MART,1224075,,Risk 3 (Low),3600 W DIVERSEY AVE ,CHICAGO,IL,60647,20141224,Canvass,Out of Business,41.93201994,-87.71725849
1515435,SUPERMERCADO PICINO,SUPERMERCADO PICINO,1675187,Grocery Store,Risk 3 (Low),3600 W DIVERSEY AVE ,CHICAGO,IL,60647,20141224,Canvass,Pass,41.93201994,-87.71725849
1515438,MCDONALD'S,MCDONALD'S,1765916,Restaurant,Risk 2 (Medium),5733 S KEDZIE AVE ,CHICAGO,IL,60629,20141224,Canvass Re-Inspection,Pass,41.78889143,-87.70327959
1515436,THRIFTY FOOD,THRIFTY FOOD,1045545,Grocery Store,Risk 2 (Medium),928 W WILSON AVE ,CHICAGO,IL,60640,20141224,Canvass,Out of Business,41.9655577,-87.65355928
1515437,ARYA FOOD IMPORTS,ARYA FOOD IMPORTS,15420,,Risk 3 (Low),5061 N CLARK ST ,CHICAGO,IL,60640,20141224,Canvass,Out of Business,41.97427145,-87.66804956
1464666,INS MARKET,,2368937,CONVENIENCE,Risk 3 (Low),1115 W GRANVILLE AVE ,CHICAGO,IL,60660,20141224,License,Pass,41.99445878,-87.65894717
1515462,BAR LOUIE,BAR LOUIE,2026594,Restaurant,Risk 1 (High),47 W POLK ST ,CHICAGO,IL,60605,20141224,Complaint,Fail,41.87216696,-87.6295768
1515439,FOSTER FOOD & LIQUOR,FOSTER FOOD & LIQUOR,51105,Grocery Store,Risk 3 (Low),1900 W FOSTER AVE ,CHICAGO,IL,60640,20141224,Canvass,Pass,41.97618401,-87.67648413
1515440,PRINCE FOOD MART,PRINCE FOOD MART,1958831,Grocery Store,Risk 2 (Medium),2924 W ROOSEVELT RD ,CHICAGO,IL,60612,20141224,Canvass,Out of Business,41.86658055,-87.69951458
1464667,PETE'S  PIZZA & BAKE HOUSE,PETE'S  PIZZA & BAKE HOUSE,2084592,Restaurant,Risk 1 (High),1100 W GRANVILLE AVE ,CHICAGO,IL,60660,20141224,Canvass,Pass w/ Conditions,41.9946852,-87.65839813
1418748,CLYBOURN MARKET,CLYBOURN MARKET,40522,Grocery Store,Risk 3 (Low),2807 N CLYBOURN AVE ,CHICAGO,IL,60618,20141224,Recent Inspection,Pass,41.93257918,-87.67832746
1445262,ZAPATISTA,ZAPATISTA,1592999,Restaurant,Risk 1 (High),1307 S WABASH AVE ,CHICAGO,IL,60605,20141224,Canvass Re-Inspection,Pass,41.86551745,-87.62564806
1464669,INDIE CAFE,INDIE  CAFE,1893492,Restaurant,Risk 1 (High),5951-5953 N BROADWAY ,CHICAGO,IL,60660,20141224,Canvass,Pass,41.99052009,-87.66013591
1418749,CVS/PHARMACY #8751,CVS/PHARMACY #8751,1695419,Grocery Store,Risk 3 (Low),4051 N LINCOLN AVE ,CHICAGO,IL,60618,20141224,Canvass,Pass,41.95570757,-87.67967809
1515464,"SWISHER & SWEET III, INC.",SWISHER & SWEET III,2115004,CONVENIENCE,Risk 3 (Low),6901 S HALSTED ST ,CHICAGO,IL,60621,20141224,Canvass Re-Inspection,No Entry,41.76874851,-87.64435818
1464668,LE PITA,LE PITA FRESH,2294234,Restaurant,Risk 1 (High),6141 N BROADWAY ,CHICAGO,IL,60660,20141224,Canvass Re-Inspection,Pass,41.99347585,-87.66022731
1515408,BANH MI BA GET,BANH MI BA GET,2369036,Restaurant,Risk 1 (High),214 W VAN BUREN ST ,CHICAGO,IL,60607,20141224,License Re-Inspection,Pass,41.87694912,-87.63415934
1515407,BANH MI BA GET,BANH MI BA GET,2373696,Restaurant,Risk 1 (High),3141 N BROADWAY ST ,CHICAGO,IL,60657,20141224,License,Pass,41.93885202,-87.64421128
1515411,BANH MI BA GET,BANH MI BA GET,2373745,Restaurant,Risk 1 (High),214 W VAN BUREN ST ,CHICAGO,IL,60607,20141224,License,Pass,41.87694912,-87.63415934
1515409,FRUTERIA Y CARNICERIA OBREGON GUERRERO,FRUTERIA Y CARNICERIA OBREGON GUERRERO,1119748,,Risk 3 (Low),2658 W CORTLAND ST ,CHICAGO,IL,60647,20141224,Canvass,Out of Business,41.91580343,-87.69464474
1515413,K G HALL,K G HALL,1887545,Banquet Hall,Risk 2 (Medium),4235 W 47TH ST ,CHICAGO,IL,60632,20141224,Canvass Re-Inspection,Pass,41.80768203,-87.72984725
1515414,GUTHRIES TAVERN,GUTHRIES TAVERN,7064,,Risk 3 (Low),1300 W ADDISON ST ,CHICAGO,IL,60613,20141224,Canvass,Pass,41.947217,-87.66165958
1515410,ROSARIO'S FOOD MART,ROSARIO'S FOOD MART,6576,,Risk 3 (Low),2559 W CORTLAND ST ,CHICAGO,IL,60647,20141224,Canvass,Out of Business,41.91560922,-87.69212593
1515412,ALBANY FOOD & LIQUORS,ALBANY FOOD & LIQUORS,40897,Liquor,Risk 3 (Low),3048 W FULLERTON AVE ,CHICAGO,IL,60647,20141224,Canvass Re-Inspection,Pass,41.92485454,-87.70416754
1515415,BANH MI BA GET,BANH MI BA GET,2369036,Restaurant,Risk 1 (High),214 W VAN BUREN ST ,CHICAGO,IL,60607,20141224,Canvass,Out of Business,41.87694912,-87.63415934
1515418,MOON'S SANDWICH SHOP,MOON'S SANDWICH SHOP,1804509,Restaurant,Risk 1 (High),16 S WESTERN AVE ,CHICAGO,IL,60612,20141224,Canvass,Pass,41.88067741,-87.68656689
1515416,BANH MI & CO.,,2271170,Restaurant,Risk 1 (High),214 W VAN BUREN ST ,CHICAGO,IL,60607,20141224,Canvass,Out of Business,41.87694912,-87.63415934
1385839,"SANFORD FOOD,INC","SANFORD FOOD,INC",18936,Grocery Store,Risk 2 (Medium),501 N LARAMIE AVE ,CHICAGO,IL,60644,20141224,Canvass,Fail,41.88934525,-87.75524956
1515419,MOBIL GAS AND MINI MART,MOBIL GAS AND MINI MART,1357080,GAS STATION,Risk 3 (Low),6649-6659 S HALSTED ST ,CHICAGO,IL,60621,20141224,Canvass,Out of Business,41.7728388,-87.64445958
1515420,"CHAZ FOOD & LIQUOR, INC.","CHAZ FOOD & LIQUOR, INC.",1942793,Grocery Store,Risk 3 (Low),6647 S HALSTED ST ,CHICAGO,IL,60621,20141224,Canvass Re-Inspection,No Entry,41.77290241,-87.64446133
1515421,BELLA NOTTE,BELLA NOTTE,1379731,Restaurant,Risk 1 (High),1374 W GRAND AVE ,CHICAGO,IL,60622,20141224,Canvass Re-Inspection,Pass w/ Conditions,41.89114149,-87.66195668
1515406,"WALLACE CATFISH, INC.","WALLACE CATFISH, INC.",1954531,Restaurant,Risk 1 (High),2800 W MADISON ST ,CHICAGO,IL,60612,20141223,Complaint,Pass,41.88118544,-87.69636211
1515405,CHECKERS DRIVE-IN RESTAURANTS,CHECKERS,2177289,Restaurant,Risk 2 (Medium),5451 S WENTWORTH AVE ,CHICAGO,IL,60609,20141223,Complaint,Pass,41.79491574,-87.63037667
1515387,Seattle Suttons,Seattle Suttons,2245338,Grocery Store,Risk 3 (Low),2129 N DAMEN AVE ,CHICAGO,IL,60647,20141223,Canvass,Out of Business,41.92051956,-87.67757592
1418747,WALGREENS #2840,WALGREENS #2840,18692,Grocery Store,Risk 3 (Low),1500 W WILSON AVE ,CHICAGO,IL,60640,20141223,Canvass Re-Inspection,Pass,41.96536418,-87.66787952
1439647,OM SHOPPERS,OM SHOPPERS,1933151,Grocery Store,Risk 3 (Low),401 N MICHIGAN AVE ,CHICAGO,IL,60611,20141223,Canvass,Pass,41.88935425,-87.62410246
1464664,CILANTRO  THAI  KITCHEN,CILANTRO  THAI  KITCHEN,2083683,Restaurant,Risk 1 (High),1509 W DEVON AVE ,CHICAGO,IL,60660,20141223,Canvass,Pass,41.99799565,-87.66822426
1439648,SUBWAY SANDWICH,SUBWAY SANDWICH,1948632,Restaurant,Risk 1 (High),630 S CLARK ST ,CHICAGO,IL,60605,20141223,Consultation,Pass w/ Conditions,41.87392528,-87.6308034
1464665,CONN'S CAFE & CATERING INC,CONN'S CAFE & CATERING INC,33554,Restaurant,Risk 1 (High),1535 W DEVON AVE ,CHICAGO,IL,60660,20141223,Canvass,Pass,41.99798522,-87.66910712
1439649,KARAD DRUG CO INC #8,KARAD DRUG CO INC #8,13641,,Risk 3 (Low),401 N MICHIGAN AVE ,CHICAGO,IL,60611,20141223,Canvass,Out of Business,41.88935425,-87.62410246
1515389,SEATTLE SUTTON'S HEALTHY EATING,SEATTLE SUTTON'S HEALTHY EATING,1953297,,Risk 3 (Low),2129 N DAMEN AVE ,CHICAGO,IL,60647,20141223,Canvass,Out of Business,41.92051956,-87.67757592
1515390,BUY 'N SAVE,BUY 'N SAVE,1798951,,Risk 3 (Low),50 N DEARBORN ST ,CHICAGO,IL,60602,20141223,Canvass,Out of Business,41.88318672,-87.62958352
1515392,Gramma Lucia's,Gramma Lucia's,1964426,Restaurant,Risk 2 (Medium),6727 W ARCHER AVE ,CHICAGO,IL,60638,20141223,Canvass,Out of Business,41.79207111,-87.79028898
1515391,TAHHA NEWSSTAND INC. #2,TAHHA NEWSSTAND INC. #2,1948711,,Risk 3 (Low),50 N DEARBORN ST ,CHICAGO,IL,60602,20141223,Canvass,Out of Business,41.88318672,-87.62958352
1515393,KANESHIE SUPERMARKET,KANESHIE SUPERMARKET,2104185,Grocery Store,Risk 3 (Low),4552 N BROADWAY ,CHICAGO,IL,60640,20141223,Canvass,Fail,41.96499253,-87.65737665
1515394,PROTEIN BAR,PROTEIN BAR,2373749,Restaurant,Risk 1 (High),151 N MICHIGAN AVE ,CHICAGO,IL,60601,20141223,License,Pass,41.88454011,-87.62430852
1464663,SUPERMERCADO AMIGO,SUPERMERCADO AMIGO,1922066,Grocery Store,Risk 3 (Low),7023 N CLARK ST ,CHICAGO,IL,60626,20141223,Canvass Re-Inspection,Pass,42.00973523,-87.67398424
1439646,TRAVEL TRADERS #501,TRAVEL TRADERS #501,1892814,Grocery Store,Risk 3 (Low),505 N MICHIGAN AVE ,CHICAGO,IL,60611,20141223,Canvass,Pass,41.89112059,-87.6239887
1515358,Walgreens # 05825,Walgreens # 05825,1276518,Grocery Store,Risk 3 (Low),1213 W 79TH ST ,CHICAGO,IL,60620,20141223,Canvass Re-Inspection,Pass,41.75038047,-87.65429993
1515359,CVS/ PHARMACY #8732,CVS/ PHARMACY #8732,1695286,Grocery Store,Risk 3 (Low),2053 N MILWAUKEE AVE ,CHICAGO,IL,60647,20141223,Canvass,Fail,41.91862941,-87.69012302
1515360,RITZ INN,RITZ INN,368,,Risk 3 (Low),3839 N LINCOLN AVE ,CHICAGO,IL,60613,20141223,Canvass,Pass,41.95159798,-87.67681051
1387814,WE SERVE FOOD MART INC.,WE SERVE FOOD MART INC.,2271745,Grocery Store,Risk 2 (Medium),10857 S HALSTED ST ,CHICAGO,IL,60628,20141223,Canvass,Fail,41.69620076,-87.64235278
1515361,PANDA EXPRESS #2456,,2360157,Restaurant,Risk 1 (High),2949 W ADDISON AVE ,CHICAGO,IL,60618,20141223,License,Pass,41.94654251,-87.70247583
1515363,JASON'S DELI,JASON'S DELI,1909063,Restaurant,Risk 1 (High),1258 S CANAL ST ,CHICAGO,IL,60607,20141223,Canvass,Pass,41.86565118,-87.63934463
1515362,MARIA DE LOS ANGELES SALGADO - AVILA,,2163584,,Risk 2 (Medium),3206 W 38TH PL ,CHICAGO,IL,60632,20141223,Canvass,Out of Business,41.82359914,-87.70477769
1515364,RONNY'S ORIGINAL STEAK HOUSE,RONNY'S ORIGINAL STEAK HOUSE,1069683,Restaurant,Risk 1 (High),100 W RANDOLPH ST ,CHICAGO,IL,60601,20141223,Canvass,Pass,41.88458627,-87.63101045
1515365,THE LITTLE FOLKS DAYCARE,THE LITTLE FOLKS DAYCARE,2220993,Daycare (2 - 6 Years),Risk 1 (High),2527 E 73RD ST ,CHICAGO,IL,60649,20141223,License,Pass,41.7627117,-87.56301833
1515366,M & M Food,M & M Food,1120076,,Risk 3 (Low),4531-4533 N SHERIDAN RD ,CHICAGO,IL,60640,20141223,Canvass,Out of Business,41.96460669,-87.65463299
1515367,M & M GROCERY,M & M GROCERY,1474033,Grocery Store,Risk 3 (Low),4533 N SHERIDAN RD ,CHICAGO,IL,60640,20141223,Canvass,Pass,41.96466204,-87.65463336
1515369,HANDCUT FOODS,CATHERINE COOK SCHOOL,2372990,Restaurant,Risk 1 (High),226 W SCHILLER ST ,CHICAGO,IL,60610,20141223,License,Fail,41.90775713,-87.6357294
1515368,BETH -ANNE PLACE,BETH-ANNE PLACE,1329843,Long Term Care,Risk 1 (High),1143 N LAVERGNE AVE ,CHICAGO,IL,60651,20141223,Canvass,Pass,41.90175626,-87.75071295
1515370,PITA EXPRESS,PITA EXPRESS,52356,Restaurant,Risk 1 (High),100 W RANDOLPH ST ,CHICAGO,IL,60601,20141223,Canvass,Pass,41.88458627,-87.63101045
1385836,WHALES FISH & CHICKEN,WHALES FISH SHRIMP CHICKEN,1766492,Restaurant,Risk 2 (Medium),3600 W CHICAGO AVE ,CHICAGO,IL,60651,20141223,Short Form Complaint,Pass,41.89557001,-87.71637707
1515372,FLYING WOK INC.,FLYING WOK INC.,2319999,Restaurant,Risk 1 (High),6319 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60637,20141223,Canvass Re-Inspection,Pass w/ Conditions,41.77955532,-87.61546237
1515373,SUPERMART 4 FOOD,SUPERMART 4 FOOD,1741125,Grocery Store,Risk 3 (Low),5035-5037 N SHERIDAN RD ,CHICAGO,IL,60640,20141223,Canvass,Pass,41.9743505,-87.65481049
1387815,"EBERHART FOODS, INC.",EBERHART FOODS,2109082,Grocery Store,Risk 2 (Medium),457 E 79th ST ,CHICAGO,IL,60619,20141223,Canvass Re-Inspection,Pass,41.75104683,-87.61264331
1515371,LA CHOZA MEXICAN GRILL,LA CHOZA MEXICAN GRILL,1840862,Restaurant,Risk 1 (High),7022 N CLARK ST ,CHICAGO,IL,60626,20141223,Canvass Re-Inspection,Pass,42.00969798,-87.67427432
1515374,WARREN BARR SOUTH LOOP,WARREN BARR SOUTH LOOP,2368872,Long Term Care,Risk 1 (High),60 E 18TH ST ,CHICAGO,IL,60616,20141223,License Re-Inspection,Pass,41.85797671,-87.62481393
1515376,MCDONALDS #7069,MCDONALDS #7069,33145,Restaurant,Risk 2 (Medium),6420 S CICERO AVE ,CHICAGO,IL,60638,20141223,Canvass Re-Inspection,Pass,41.77594159,-87.74233869
1515379,SUBWAY,,2289496,Restaurant,Risk 1 (High),1232 S CANAL ST ,CHICAGO,IL,60607,20141223,Canvass,Fail,41.86632954,-87.63936259
1515377,MAKKI GRILL,MAKKI FAST FOOD AND GRILL,2108759,Restaurant,Risk 1 (High),4702 N KIMBALL AVE ,CHICAGO,IL,60625,20141223,Canvass,Pass,41.96672764,-87.71345994
1515378,FLYING WOK INC.,FLYING WOK INC.,2319999,Restaurant,Risk 1 (High),6319 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60637,20141223,Canvass,Out of Business,41.77955532,-87.61546237
1387816,"EASTSIDE SHARKS, INC.",SHARKS,1545884,Restaurant,Risk 2 (Medium),100 E 79TH ST ,CHICAGO,IL,60619,20141223,Canvass,Pass,41.75111814,-87.62130733
1515380,FLYING WOK INC.,FLYING WOK,2368908,Restaurant,Risk 1 (High),6319 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60637,20141223,License,Pass,41.77955532,-87.61546237
1385837,SEE THRU CHINESE RESTAURANT,SEE THRU CHINESE RESTAURANT,1227055,Restaurant,Risk 1 (High),800 N KEDZIE AVE ,CHICAGO,IL,60651,20141223,Short Form Complaint,Pass,41.89561531,-87.70670533
1515381,SMART CHILD PRESCHOOL,SMART CHILD PRESCHOOL,2220643,DAYCARE (0-6 YEARS OLD),Risk 1 (High),5100 W FOSTER AVE ,CHICAGO,IL,60630,20141223,License,Pass,41.9753547,-87.75534849
1515383,MADISON FOOD & SPIRITS,WINE & SPIRITS,2093069,Grocery Store,Risk 3 (Low),3900 W MADISON ST ,CHICAGO,IL,60624,20141223,Canvass Re-Inspection,Pass,41.88086516,-87.72337597
1464662,FAMILY DOLLAR   # 5983,FAMILY DOLLAR   # 5983,1446825,dollar store,Risk 3 (Low),2341 W HOWARD ST ,CHICAGO,IL,60645,20141223,Canvass Re-Inspection,Pass,42.01942015,-87.68935307
1515395,CHICAGO q,CHICAGO q,2021329,Restaurant,Risk 1 (High),1160 N DEARBORN ST ,CHICAGO,IL,60610,20141223,Canvass,Pass w/ Conditions,41.90367478,-87.63012582
1387817,87TH FISH CORP.,87TH FISH CORP.,1908078,Restaurant,Risk 2 (Medium),432 E 87TH ST ,CHICAGO,IL,60619,20141223,Canvass Re-Inspection,Pass,41.73663376,-87.61307579
1515397,LUCKY QUICK PICK,LUCKY QUICK PICK,2134732,Grocery Store,Risk 3 (Low),5001 N BROADWAY ,CHICAGO,IL,60640,20141223,Canvass,Fail,41.97326747,-87.659637
1515398,BP,BP,2368915,Grocery Store,Risk 3 (Low),8642-8650 S MORGAN ST ,CHICAGO,IL,60620,20141223,License Re-Inspection,Pass,41.7365436,-87.64864343
1515396,SALGADO'S BAKERY,SALGADO'S BAKERY,2172690,Bakery,Risk 2 (Medium),4710 N KIMBALL AVE ,CHICAGO,IL,60625,20141223,Canvass,Pass w/ Conditions,41.9669536,-87.71346681
1515386,PESCADERIA CAMPECHE,PESCADERIA CAMPECHE,30091,,Risk 3 (Low),2049 N MILWAUKEE AVE ,CHICAGO,IL,60647,20141223,Canvass,Out of Business,41.91855667,-87.69000411
1515388,CAFE HOANG,CAFE HOANG,1676735,Restaurant,Risk 1 (High),232 W CERMAK RD ,CHICAGO,IL,60616,20141223,Complaint Re-Inspection,Pass,41.85294275,-87.63337766
1385838,MICHOACANA GOLD,,2349320,Restaurant,Risk 2 (Medium),3234 W 26TH ST ,CHICAGO,IL,60623,20141223,License,Fail,41.84460992,-87.70631934
1515401,NEW CHINA CHOP SUEY,NEW CHINA CHOP SUEY,12887,Restaurant,Risk 1 (High),5751 W DIVISION ST ,CHICAGO,IL,60651,20141223,Canvass,No Entry,41.90196808,-87.77010811
1418746,UBBAR LLC,UPTOWN UNDERGROUND,2234140,THEATER,Risk 3 (Low),4703-4713 N BROADWAY ,CHICAGO,IL,60640,20141223,License,Fail,41.96736359,-87.65856734
1515404,TRE KRONOR RESTAURANT,TRE KRONOR RESTAURANT,69257,Restaurant,Risk 1 (High),3258 W FOSTER AVE ,CHICAGO,IL,60625,20141223,Canvass Re-Inspection,Pass,41.97583113,-87.71106023
1515402,THE MID DAY CLUB,THE MID DAY CLUB,407,,Risk 3 (Low),76 W MONROE ST ,CHICAGO,IL,60603,20141223,Canvass,Out of Business,41.8808097,-87.63058092
1515403,PLAZA TWO CARDS & GIFTS INC,PLAZA TWO CARDS & GIFTS INC,4295,,Risk 3 (Low),76 W MONROE ST ,CHICAGO,IL,60603,20141223,Canvass,Out of Business,41.8808097,-87.63058092
1515375,"Payton, Walter (H/S)",WALTER PAYTON COLLEGE PREP,70020,School,Risk 1 (High),1034 N Wells ST ,CHicago,IL,60610,20141223,Canvass Re-Inspection,Pass,41.90155157,-87.63453744
1464660,LAS FRESAS,LAS FRESAS,2247279,Restaurant,Risk 2 (Medium),7057 N CLARK ST ,CHICAGO,IL,60626,20141222,Canvass,Pass,42.01067549,-87.67416668
1515322,LAKE VIEW FOODS INC,LAKE VIEW FOODS INC,2055,Grocery Store,Risk 3 (Low),4106 N SHERIDAN RD ,CHICAGO,IL,60613,20141222,Canvass,Out of Business,41.9570403,-87.65476289
1515323,CORDI - MARIAN CENTER,CORDI - MARIAN CENTER,2215754,Daycare (2 - 6 Years),Risk 1 (High),1100 S MAY ST ,CHICAGO,IL,60607,20141222,License,Fail,41.86798566,-87.65530728
1387810,"HORIZON MINI MARKET, INC.","HORIZON MINI MARKET, INC.",2157009,Grocery Store,Risk 2 (Medium),9224 S COTTAGE GROVE AVE ,CHICAGO,IL,60619,20141222,Canvass Re-Inspection,Pass,41.72672452,-87.60473157
1515324,WALGREENS #11223,WALGREENS #11223,1942588,Grocery Store,Risk 3 (Low),7901 S WESTERN AVE ,CHICAGO,IL,60620,20141222,Canvass Re-Inspection,Pass,41.75006036,-87.68269913
1515325,HALSTED FOOD,HALSTED FOOD,2368709,Grocery Store,Risk 3 (Low),7349 S HALSTED ,CHICAGO,IL,60621,20141222,License,Fail,41.76011987,-87.64413723
1515326,MC DONALD'S,MC DONALD'S,65404,Restaurant,Risk 2 (Medium),5253 S PULASKI RD ,CHICAGO,IL,60632,20141222,Short Form Complaint,Pass,41.79710974,-87.72312435
1408282,LOGAN CERTIFIED FOODS CORP,LOGAN CERTIFIED FOODS CORP,1046303,Grocery Store,Risk 3 (Low),2857 W DIVERSEY AVE ,CHICAGO,IL,60647,20141222,Canvass,Out of Business,41.93197047,-87.69993162
1385833,ANGEL WINGS DAYCARE INC.,ANGEL WINGS DAYCARE INC.,2215924,Children's Services Facility,Risk 1 (High),5361-65 W NORTH AVE ,CHICAGO,IL,60639,20141222,License,Pass,41.90933132,-87.76035967
1408283,TACO'S Y SALSA,TACO'S Y SALSA,39773,,Risk 3 (Low),2957 W DIVERSEY AVE ,CHICAGO,IL,60647,20141222,Canvass,Out of Business,41.93195148,-87.70237905
1387811,FAMILY FOOD MART,FAMILY FOOD MART,1301398,Grocery Store,Risk 2 (Medium),8000 S COTTAGE GROVE AVE ,CHICAGO,IL,60619,20141222,Canvass,Pass,41.74936277,-87.60533298
1408284,CARNICERIA DIAZ,CARNICERIA DIAZ,1799484,,Risk 3 (Low),3023 W DIVERSEY AVE ,CHICAGO,IL,60647,20141222,Canvass,Out of Business,41.93194507,-87.70351805
1383480,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649363,Restaurant,Risk 1 (High),56 W RANDOLPH ST ,CHICAGO,IL,60601,20141222,Short Form Complaint,Pass,41.88459084,-87.62999749
1515330,SUBWAY,SUBWAY,2093693,Restaurant,Risk 1 (High),1252 S HALSTED ST ,CHICAGO,IL,60607,20141222,Canvass,Fail,41.8655994,-87.64701786
1515328,ORIGINAL FERRARA INC,ORIGINAL FERRARA INC,3799,Restaurant,Risk 1 (High),2210 W TAYLOR ST ,CHICAGO,IL,60612,20141222,Canvass,Pass,41.86914687,-87.68185942
1408285,FAMILY DOLLAR STORE #7469,FAMILY DOLLAR STORE #7469,1696533,Grocery Store,Risk 3 (Low),3429 W DIVERSEY AVE ,CHICAGO,IL,60647,20141222,Canvass,Fail,41.93184778,-87.71342663
1515329,PETE'S FRESH MARKET,PETE'S FRESH MARKET,1598145,Grocery Store,Risk 1 (High),3448 E 118TH ST ,CHICAGO,IL,60617,20141222,Complaint,Pass,41.68105956,-87.53936754
